,Longitude,Latitude,datetime,Bounds,UHI Index
9873,-73.93793667,40.85350167,2021-07-24 15:28:00,"(-73.96958441728006, 40.7388459361829, -73.90622802795876, 40.96771812757303)",1.017547026
9874,-73.93801,40.85351667,2021-07-24 15:28:00,"(-73.9696577469158, 40.7388604257175, -73.9063013580313, 40.96773363397321)",1.006728452
9875,-73.93807167,40.85352667,2021-07-24 15:28:00,"(-73.96971941660945, 40.73886999641612, -73.90636302809227, 40.96774405985572)",1.006728452
9876,-73.93812167,40.853535,2021-07-24 15:28:00,"(-73.96976941636109, 40.73887797835029, -73.90641302814173, 40.967752735149645)",1.015383311
9877,-73.93816,40.85353833,2021-07-24 15:28:00,"(-73.96980774617069, 40.73888104152151, -73.90645135817964, 40.96775632985342)",1.015383311
9878,-73.93831667,40.85349833,2021-07-24 15:28:00,"(-73.96996441539244, 40.73883995087246, -73.90660802833459, 40.9677174118167)",1.013219597
9879,-73.93833667,40.85346833,2021-07-24 15:28:00,"(-73.96998441529308, 40.738809811642064, -73.90662802835436, 40.96768754993827)",1.008892167
9880,-73.93835167,40.85343333,2021-07-24 15:28:00,"(-73.96999941521857, 40.73877470721905, -73.90664302836919, 40.967652653529676)",1.008892167
9881,-73.93836667,40.853395,2021-07-24 15:28:00,"(-73.97001441514405, 40.73873627279582, -73.90665802838402, 40.96761442712126)",1.011055882
9882,-73.93838833,40.85335167,2021-07-24 15:28:00,"(-73.97003607503646, 40.738692792008344, -73.90667968840543, 40.96757124670789)",1.011055882
9883,-73.938425,40.853155,2021-07-24 15:28:00,"(-73.97007274485429, 40.73849586672684, -73.9067163584417, 40.96737482995635)",1.008892167
9884,-73.93844333,40.85308833,2021-07-24 15:28:00,"(-73.97009107476325, 40.73842906912046, -73.90673468845982, 40.967308286546476)",1.004564737
9885,-73.93846167,40.85303167,2021-07-24 15:28:00,"(-73.97010941467214, 40.73837228144416, -73.90675302847795, 40.967251753205964)",1.004564737
9886,-73.93847667,40.85299167,2021-07-24 15:28:00,"(-73.97012441459763, 40.73833217701948, -73.90676802849279, 40.96721185679901)",1.008892167
9887,-73.93848833,40.852955,2021-07-24 15:28:00,"(-73.97013607453971, 40.738295425846566, -73.90677968850432, 40.96717526732547)",1.008892167
9888,-73.93850167,40.85292167,2021-07-24 15:28:00,"(-73.97014941447344, 40.73826200297792, -73.90679302851751, 40.96714202945451)",1.017547026
9889,-73.93851667,40.852885,2021-07-24 15:28:00,"(-73.97016441439894, 40.73822522855271, -73.90680802853234, 40.96710546304807)",1.017547026
9890,-73.93853667,40.85283833,2021-07-24 15:28:00,"(-73.97018441429958, 40.73817841931879, -73.90682802855213, 40.96705893117311)",1.004564737
9891,-73.93856333,40.85274333,2021-07-24 15:28:00,"(-73.97021107416714, 40.73808323371944, -73.90685468857848, 40.96696411529435)",1.004684943
9892,-73.93857833,40.85269167,2021-07-24 15:28:00,"(-73.97022607409264, 40.73803146929343, -73.90686968859332, 40.96691255888872)",1.004684943
9893,-73.93859167,40.85264833,2021-07-24 15:28:00,"(-73.97023941402637, 40.73798803642372, -73.9068830286065, 40.96686931101881)",1.002521229
9894,-73.93861,40.85260667,2021-07-24 15:29:00,"(-73.97025774393532, 40.737946248814644, -73.90690135862464, 40.9668277776116)",1.002521229
9895,-73.93862333,40.85257167,2021-07-24 15:29:00,"(-73.9702710738691, 40.737911156014185, -73.90691468863781, 40.96679286967299)",1.009012373
9896,-73.93863667,40.85254,2021-07-24 15:29:00,"(-73.97028441380283, 40.73787939314395, -73.906928028651, 40.9667612918036)",1.009012373
9897,-73.93865167,40.85249,2021-07-24 15:29:00,"(-73.97029941372833, 40.737829288716966, -73.90694302866584, 40.96671139539893)",1.006848658
9898,-73.938655,40.85247667,2021-07-24 15:29:00,"(-73.97030274371178, 40.73781593553415, -73.90694635866913, 40.966698088397116)",1.006848658
9899,-73.93861,40.85232667,2021-07-24 15:29:00,"(-73.97025774393532, 40.73766624881464, -73.90690135862464, 40.966547777611595)",1.004684943
9900,-73.93856333,40.852315,2021-07-24 15:29:00,"(-73.97021107416714, 40.73765490371944, -73.90685468857848, 40.96653578529435)",1.004684943
9901,-73.93851667,40.85230333,2021-07-24 15:29:00,"(-73.97016441439894, 40.737643558552705, -73.90680802853234, 40.96652379304807)",0.996030084
9902,-73.93842167,40.85228167,2021-07-24 15:29:00,"(-73.97006941487085, 40.73762255990899, -73.90671302843842, 40.96650147695883)",1.013339803
9903,-73.93837833,40.85227167,2021-07-24 15:29:00,"(-73.97002607508614, 40.73761286162403, -73.90666968839555, 40.96649117764661)",1.013339803
9904,-73.93834333,40.85226333,2021-07-24 15:29:00,"(-73.96999107526, 40.73760476527827, -73.90663468836094, 40.966482595932824)",1.002521229
9905,-73.94687833,40.82678667,2021-07-24 15:29:00,"(-73.97852603285975, 40.712068656482266, -73.91516969678645, 40.94106491116176)",1.013219597
9906,-73.94695667,40.82681167,2021-07-24 15:29:00,"(-73.97860437247054, 40.7120931105235, -73.91524803686364, 40.94109045277031)",1.015383311
9907,-73.94700667,40.82681667,2021-07-24 15:29:00,"(-73.97865437222212, 40.712097762066016, -73.9152980369129, 40.94109579845127)",1.015383311
9908,-73.94705,40.82683667,2021-07-24 15:29:00,"(-73.97869770200685, 40.712117460090965, -73.9153413669556, 40.94111609802015)",1.011055882
9909,-73.94711,40.82684,2021-07-24 15:29:00,"(-73.97875770170876, 40.71212037193678, -73.91540136701471, 40.94111984284245)",1.011055882
9910,-73.947165,40.826875,2021-07-24 15:29:00,"(-73.97881270143552, 40.71215498862597, -73.91545636706891, 40.941155223098974)",1.008892167
9911,-73.94721667,40.82691167,2021-07-24 15:29:00,"(-73.97886437117882, 40.71219129852046, -73.91550803711984, 40.941192250335114)",1.008892167
9912,-73.94728667,40.82697667,2021-07-24 15:29:00,"(-73.97893437083104, 40.71225581066331, -73.9155780371888, 40.94125773430493)",1.006728452
9913,-73.94732167,40.82700333,2021-07-24 15:29:00,"(-73.97896937065714, 40.712282226733095, -73.91561303722328, 40.94128463629144)",1.006728452
9914,-73.947335,40.82701,2021-07-24 15:29:00,"(-73.97898270059093, 40.712288803830255, -73.91562636723641, 40.94129139845403)",1.006728452
9915,-73.94750333,40.82703667,2021-07-24 15:30:00,"(-73.97915102975463, 40.71231430064829, -73.91579469740225, 40.94131923228776)",1.006728452
9916,-73.947555,40.82704167,2021-07-24 15:30:00,"(-73.97920269949792, 40.712318940527354, -73.91584636745316, 40.941324589539136)",1.008892167
9917,-73.94761333,40.82704667,2021-07-24 15:30:00,"(-73.97926102920813, 40.71232353398583, -73.91590469751063, 40.94132999284119)",1.008892167
9918,-73.94767667,40.82705,2021-07-24 15:30:00,"(-73.97932436889346, 40.712326422522814, -73.91596803757302, 40.94133376078647)",1.002401022
9919,-73.9478,40.827075,2021-07-24 15:30:00,"(-73.97944769828072, 40.71235056293522, -73.91609136769452, 40.9413596135245)",1.006728452
9920,-73.947855,40.82709333,2021-07-24 15:30:00,"(-73.97950269800747, 40.71236850959093, -73.9161463677487, 40.94137832381413)",1.006728452
9921,-73.94790833,40.82711333,2021-07-24 15:30:00,"(-73.97955602774252, 40.71238813788383, -73.91619969780123, 40.9413986925593)",1.004564737
9922,-73.94795667,40.82713333,2021-07-24 15:30:00,"(-73.97960436750235, 40.71240780095456, -73.91624803784885, 40.941419026803736)",1.004564737
9923,-73.94800667,40.82714333,2021-07-24 15:30:00,"(-73.97965436725393, 40.71241745245295, -73.91629803789809, 40.94142937252829)",1.006728452
9924,-73.94805,40.82715667,2021-07-24 15:30:00,"(-73.97969769703866, 40.71243049043967, -73.91634136794077, 40.94144301213496)",1.006728452
9925,-73.94809667,40.82716833,2021-07-24 15:30:00,"(-73.97974436680678, 40.71244182514449, -73.91638803798674, 40.94145499483799)",1.006728452
9926,-73.948145,40.82718333,2021-07-24 15:30:00,"(-73.97979269656668, 40.71245648827689, -73.91643636803434, 40.94147032902122)",1.006728452
9927,-73.94819667,40.827205,2021-07-24 15:30:00,"(-73.97984436630998, 40.7124777981267, -73.91648803808523, 40.94149235630151)",1.008892167
9928,-73.948255,40.827225,2021-07-24 15:30:00,"(-73.97990269602018, 40.712497391552155, -73.91654636814269, 40.941512759636204)",1.008892167
9929,-73.948315,40.82724833,2021-07-24 15:30:00,"(-73.97996269572207, 40.712520303334166, -73.91660636820177, 40.94153650452156)",1.011055882
9930,-73.94838,40.82727333,2021-07-24 15:30:00,"(-73.98002769539913, 40.712544850261075, -73.91667136826578, 40.94156195398423)",1.011055882
9931,-73.94844667,40.82729667,2021-07-24 15:30:00,"(-73.98009436506791, 40.71256772554363, -73.91673803833145, 40.94158575499846)",1.006728452
9932,-73.94850667,40.827315,2021-07-24 15:30:00,"(-73.98015436476982, 40.71258563731549, -73.91679803839054, 40.94160449989383)",1.006728452
9933,-73.948565,40.82731833,2021-07-24 15:30:00,"(-73.98021269448002, 40.712588560724974, -73.91685636844798, 40.941608233244295)",1.011055882
9934,-73.94860833,40.82733667,2021-07-24 15:30:00,"(-73.98025602426473, 40.71260659869034, -73.91689969849064, 40.941626872872064)",1.011176088
9935,-73.948645,40.82735333,2021-07-24 15:30:00,"(-73.98029269408255, 40.71262300307839, -73.91693636852675, 40.941643786447095)",1.013339803
9936,-73.94870333,40.82737667,2021-07-24 15:31:00,"(-73.98035102379275, 40.71264593648076, -73.91699469858419, 40.94166752980459)",1.013339803
9937,-73.94872333,40.82739167,2021-07-24 15:31:00,"(-73.98037102369338, 40.71266079706721, -73.9170146986039, 40.94168266810719)",1.013339803
9938,-73.94874167,40.8274,2021-07-24 15:31:00,"(-73.98038936360227, 40.71266899922466, -73.91703303862195, 40.941691124930955)",1.013339803
9939,-73.94891167,40.82748167,2021-07-24 15:31:00,"(-73.98055936275765, 40.7127494841924, -73.91720303878932, 40.94177397051976)",1.013339803
9940,-73.94896667,40.82755,2021-07-24 15:31:00,"(-73.9806143624844, 40.712817430794146, -73.91725803884349, 40.94184268086271)",1.013339803
9941,-73.948995,40.82756667,2021-07-24 15:31:00,"(-73.98064269234364, 40.71283390330816, -73.91728636887137, 40.94185954677495)",1.013339803
9942,-73.94903333,40.82758,2021-07-24 15:31:00,"(-73.98068102215322, 40.71284696611189, -73.91732469890911, 40.9418731418419)",1.015503518
9943,-73.94908,40.82759333,2021-07-24 15:31:00,"(-73.98072769192133, 40.71285997077621, -73.91737136895506, 40.94188679458498)",1.015503518
9944,-73.94912333,40.82760667,2021-07-24 15:31:00,"(-73.98077102170606, 40.712873008721886, -73.91741469899773, 40.94190043423222)",1.015503518
9945,-73.94920667,40.82765833,2021-07-24 15:31:00,"(-73.98085436129199, 40.712924087752356, -73.91749803907976, 40.94195267057192)",1.015503518
9946,-73.94925,40.82767,2021-07-24 15:31:00,"(-73.98089769107673, 40.71293545569318, -73.91754136912243, 40.941964640223944)",1.015503518
9947,-73.94930167,40.82769167,2021-07-24 15:31:00,"(-73.98094936082, 40.71295676549259, -73.9175930391733, 40.94198666755403)",1.017667233
9948,-73.94934333,40.82774333,2021-07-24 15:31:00,"(-73.98099102061303, 40.713008135071746, -73.91763469921432, 40.94203861566046)",1.017667233
9949,-73.94939,40.82778,2021-07-24 15:31:00,"(-73.98103769038116, 40.713044479723294, -73.91768136926025, 40.94207560841614)",1.013339803
9950,-73.94949,40.827825,2021-07-24 15:31:00,"(-73.98113768988432, 40.713088782591356, -73.91778136935869, 40.94212129999247)",1.013339803
9951,-73.949545,40.82784,2021-07-24 15:31:00,"(-73.98119268961106, 40.71310339916504, -73.91783636941284, 40.94213668036318)",1.015503518
9952,-73.94960833,40.82785333,2021-07-24 15:31:00,"(-73.98125601929642, 40.713116287663745, -73.91789969947519, 40.94215044834602)",1.015503518
9953,-73.949675,40.82787333,2021-07-24 15:31:00,"(-73.98132268896518, 40.71313582287401, -73.9179663695408, 40.94217090943168)",1.015503518
9954,-73.94974333,40.82789333,2021-07-24 15:31:00,"(-73.9813910186257, 40.71315534650752, -73.91803469960806, 40.94219138200182)",1.015503518
9955,-73.94981667,40.82791333,2021-07-24 15:31:00,"(-73.9814643582613, 40.713174835208946, -73.91810803968025, 40.94221188922566)",1.009012373
9956,-73.95022333,40.82802,2021-07-24 15:31:00,"(-73.98187101624086, 40.713278670044, -73.91851470008046, 40.94232137179571)",1.013339803
9957,-73.95029667,40.82803833,2021-07-24 15:31:00,"(-73.98194435587648, 40.713296488714334, -73.91858804015263, 40.94234020905024)",1.006848658
9958,-73.95035667,40.82807667,2021-07-24 15:31:00,"(-73.98200435557838, 40.713334410388214, -73.91864804021168, 40.94237896404246)",1.006848658
9959,-73.95048,40.82813333,2021-07-24 15:31:00,"(-73.9821276849656, 40.71339021050888, -73.91877137033303, 40.94243647706882)",1.006848658
9960,-73.95053667,40.828145,2021-07-24 15:31:00,"(-73.98218435468407, 40.71340148539077, -73.9188280403888, 40.94244853903793)",1.004684943
9961,-73.95057833,40.82815833,2021-07-24 15:31:00,"(-73.98222601447706, 40.713414524924495, -73.91886970042978, 40.942462157189254)",1.004684943
9962,-73.95061167,40.82817833,2021-07-24 15:31:00,"(-73.98225935431142, 40.71343429246671, -73.91890304046258, 40.942482387794385)",1.006848658
9963,-73.95069167,40.828305,2021-07-24 15:31:00,"(-73.98233935391394, 40.71356040467558, -73.91898304054129, 40.94260961114002)",1.011296294
9964,-73.95073167,40.82832833,2021-07-24 15:31:00,"(-73.9823793537152, 40.71358345577789, -73.91902304058065, 40.94263321781492)",1.006968865
9965,-73.95077333,40.82834167,2021-07-24 15:31:00,"(-73.98242101350823, 40.713596505304466, -73.91906470062165, 40.94264684597334)",1.006968865
9966,-73.95092667,40.82824667,2021-07-24 15:31:00,"(-73.98257435274637, 40.71350043613147, -73.9192180407725, 40.94255290662511)",1.00913258
9967,-73.95097833,40.828195,2021-07-24 15:31:00,"(-73.98262601248969, 40.71344840592413, -73.91926970082332, 40.942501593961616)",1.00913258
9968,-73.95102833,40.82813667,2021-07-24 15:31:00,"(-73.98267601224127, 40.71338972728915, -73.9193197008725, 40.94244360981798)",1.00480515
9969,-73.951135,40.82803167,2021-07-24 15:31:00,"(-73.98278268171129, 40.71328398350391, -73.91942637097745, 40.94233934767524)",1.00480515
9970,-73.95118667,40.82797667,2021-07-24 15:31:00,"(-73.98283435145456, 40.71322862321733, -73.91947804102828, 40.94228470509029)",1.00480515
9971,-73.951235,40.82792333,2021-07-24 15:31:00,"(-73.98288268121443, 40.713174946217904, -73.91952637107582, 40.942231699403806)",1.00480515
9972,-73.95128167,40.82787,2021-07-24 15:31:00,"(-73.98292935098254, 40.7131212907915, -73.91957304112172, 40.94217869223652)",1.00480515
9973,-73.95141667,40.82769333,2021-07-24 15:31:00,"(-73.9830643503118, 40.712943679435845, -73.91970804125452, 40.94200295608944)",1.002641435
9974,-73.95146833,40.82763,2021-07-24 15:31:00,"(-73.98311601005514, 40.71287998920615, -73.91975970130532, 40.94193998344803)",1.002641435
9975,-73.951525,40.827565,2021-07-24 15:31:00,"(-73.98317267977357, 40.712814594038576, -73.91981637136107, 40.941875375466026)",1.00480515
9976,-73.95165,40.827455,2021-07-24 15:31:00,"(-73.98329767915251, 40.71270372238664, -73.91994137148401, 40.94176624017066)",1.00913258
9977,-73.95170667,40.82741667,2021-07-24 15:31:00,"(-73.98335434887093, 40.712664997209984, -73.91999804153973, 40.94172830219764)",1.00913258
9978,-73.95175333,40.82738333,2021-07-24 15:32:00,"(-73.9834010086391, 40.71263133183388, -73.92004470158564, 40.94169528498038)",1.013460009
9979,-73.95182667,40.82733833,2021-07-24 15:32:00,"(-73.98347434827471, 40.712585820405145, -73.92011804165776, 40.941650792332844)",1.013460009
9980,-73.95185333,40.82732,2021-07-24 15:32:00,"(-73.98350100814226, 40.71256730449328, -73.92014470168398, 40.941632646762926)",1.013460009
9981,-73.95186833,40.82731,2021-07-24 15:32:00,"(-73.98351600806772, 40.71255719989142, -73.92015970169872, 40.94162275053105)",1.013460009
9982,-73.95186,40.82721167,2021-07-24 15:32:00,"(-73.9835076781091, 40.712458927980336, -73.92015137169054, 40.94152436290513)",1.046035939
9983,-73.95180167,40.82719167,2021-07-24 15:32:00,"(-73.98344934839893, 40.71243933474054, -73.92009304163317, 40.94150395938698)",1.046035939
9984,-73.95172333,40.82716833,2021-07-24 15:32:00,"(-73.98337100878815, 40.71241654103434, -73.92001470155611, 40.94148007744732)",1.046035939
9985,-73.95164167,40.82714167,2021-07-24 15:32:00,"(-73.9832893491939, 40.71239045047397, -73.91993304147582, 40.94145285254633)",1.046035939
9986,-73.951565,40.82711333,2021-07-24 15:32:00,"(-73.98321267957483, 40.71236264511146, -73.91985637140041, 40.94142398217002)",1.037381079
9987,-73.95148333,40.82708333,2021-07-24 15:32:00,"(-73.98313100998061, 40.712333214609394, -73.91977470132008, 40.941393417211124)",1.037381079
9988,-73.95139667,40.82705333,2021-07-24 15:32:00,"(-73.98304435041116, 40.71230381889696, -73.91968804123482, 40.94136281773986)",1.03305365
9989,-73.95130667,40.82702333,2021-07-24 15:32:00,"(-73.98295435085834, 40.71227444646761, -73.91959804114632, 40.94133219517105)",1.03305365
9990,-73.95121167,40.82699333,2021-07-24 15:32:00,"(-73.98285935133036, 40.71224510889552, -73.91950304105288, 40.94130153802275)",1.02872622
9991,-73.95113167,40.82695333,2021-07-24 15:32:00,"(-73.98277935172783, 40.712205666723385, -73.91942304097417, 40.94126098464083)",1.02872622
9992,-73.95106,40.82691667,2021-07-24 15:32:00,"(-73.98270768208391, 40.71216950646262, -73.91935137090367, 40.941223828884524)",1.02439879
9993,-73.95099333,40.82688667,2021-07-24 15:32:00,"(-73.98264101241517, 40.71213997133387, -73.91928470083808, 40.94119336771829)",1.02439879
9994,-73.95093833,40.826855,2021-07-24 15:32:00,"(-73.98258601268843, 40.71210868483052, -73.91922970078397, 40.9411613172781)",1.02439879
9995,-73.95088333,40.82683,2021-07-24 15:32:00,"(-73.98253101296169, 40.71208406832451, -73.91917470072985, 40.94113593684054)",1.02439879
9996,-73.95083167,40.82679833,2021-07-24 15:32:00,"(-73.98247935321837, 40.71205275852752, -73.91912304067904, 40.94110390950832)",1.017907645
9997,-73.95078833,40.82676333,2021-07-24 15:32:00,"(-73.9824360134337, 40.712018060716915, -73.91907970063639, 40.94106860972734)",1.017907645
9998,-73.95075667,40.82672833,2021-07-24 15:32:00,"(-73.98240435359101, 40.71198328146613, -73.91904804060525, 40.941033390737466)",1.017907645
9999,-73.95072833,40.8267,2021-07-24 15:32:00,"(-73.98237601373181, 40.711955149065915, -73.91901970057737, 40.941004864712525)",1.017907645
10000,-73.95070833,40.82667833,2021-07-24 15:32:00,"(-73.98235601383118, 40.71193361851487, -73.91899970055769, 40.94098305637495)",1.02007136
10001,-73.95069167,40.82666,2021-07-24 15:32:00,"(-73.98233935391394, 40.71191540467558, -73.91898304054129, 40.94096461114002)",1.02007136
10002,-73.950665,40.82647333,2021-07-24 15:32:00,"(-73.98231268404646, 40.71172892062983, -73.91895637051506, 40.9407777566678)",1.011416501
10003,-73.95056333,40.82642833,2021-07-24 15:32:00,"(-73.9822110145516, 40.71168462950926, -73.91885470041503, 40.940732053438)",1.013580216
10004,-73.950515,40.82641,2021-07-24 15:32:00,"(-73.98216268479172, 40.711666636480025, -73.91880637036746, 40.94071338915281)",1.013580216
10005,-73.95046333,40.82639167,2021-07-24 15:32:00,"(-73.98211101504845, 40.711648666735954, -73.91875470031664, 40.94069470176803)",1.011416501
10006,-73.95040833,40.82637,2021-07-24 15:32:00,"(-73.9820560153217, 40.71162738020686, -73.91869970026251, 40.940672651353275)",1.011416501
10007,-73.95033667,40.82635333,2021-07-24 15:32:00,"(-73.98198435567774, 40.711611209830615, -73.91862804019199, 40.94065548571138)",1.009252786
10008,-73.95018333,40.82631,2021-07-24 15:32:00,"(-73.9818310164396, 40.71156894892373, -73.91847470004109, 40.940611095138536)",1.013580216
10009,-73.95011333,40.82628,2021-07-24 15:32:00,"(-73.98176101678737, 40.71153943695985, -73.9184046999722, 40.94058061099185)",1.013580216
10010,-73.95003333,40.82626,2021-07-24 15:32:00,"(-73.98168101718485, 40.71151999471013, -73.91832469989347, 40.9405600576866)",1.015743931
10011,-73.94996667,40.82623167,2021-07-24 15:32:00,"(-73.98161435751604, 40.71149212945123, -73.91825803982786, 40.940531266649245)",1.015743931
10012,-73.9499,40.826205,2021-07-24 15:32:00,"(-73.9815476878473, 40.71146592425813, -73.91819136976225, 40.94050413554662)",1.017907645
10013,-73.94983833,40.82618,2021-07-24 15:32:00,"(-73.9814860181537, 40.71144135420276, -73.91812969970157, 40.94047870902841)",1.017907645
10014,-73.94977667,40.82615667,2021-07-24 15:32:00,"(-73.98142435846005, 40.71141845407432, -73.91806803964087, 40.940454952582684)",1.017907645
10015,-73.949715,40.82613333,2021-07-24 15:32:00,"(-73.98136268876644, 40.711395544012234, -73.91800636958017, 40.94043118607111)",1.017907645
10016,-73.949655,40.82611167,2021-07-24 15:32:00,"(-73.98130268906455, 40.71137430230437, -73.91794636952112, 40.94040911111249)",1.02007136
10017,-73.94959333,40.82608667,2021-07-24 15:32:00,"(-73.98124101937094, 40.71134973223566, -73.9178846994604, 40.94038368460746)",1.02007136
10018,-73.94952667,40.82605667,2021-07-24 15:32:00,"(-73.98117435970212, 40.71132019695087, -73.91781803939479, 40.9403532235957)",1.017907645
10019,-73.94945333,40.82602333,2021-07-24 15:32:00,"(-73.9811010200665, 40.71128736823067, -73.9177446993226, 40.94031937639042)",1.017907645
10020,-73.94937167,40.82598833,2021-07-24 15:32:00,"(-73.98101936047223, 40.71125293750663, -73.91766303924221, 40.940283811651156)",1.017907645
10021,-73.94918333,40.825915,2021-07-24 15:32:00,"(-73.98083102140797, 40.711180920457906, -73.9174746990568, 40.940209179163)",1.017907645
10022,-73.94907833,40.82588333,2021-07-24 15:32:00,"(-73.98072602192964, 40.71114998241778, -73.91736969895342, 40.940176783036186)",1.015743931
10023,-73.94887667,40.825805,2021-07-24 15:32:00,"(-73.98052436293155, 40.71107305817172, -73.91716803875488, 40.94009705848472)",1.013700422
10024,-73.94877,40.82577167,2021-07-24 15:32:00,"(-73.9804176934615, 40.71104047174429, -73.91706136864983, 40.94006299083763)",1.013700422
10025,-73.94866,40.82573833,2021-07-24 15:32:00,"(-73.98030769400803, 40.71100789851902, -73.91695136854153, 40.94002889017323)",1.011536707
10026,-73.94855833,40.82569833,2021-07-24 15:33:00,"(-73.98020602451315, 40.71096860721852, -73.9168496984414, 40.93998818712127)",1.011536707
10027,-73.94845333,40.825665,2021-07-24 15:33:00,"(-73.98010102503483, 40.710936009120466, -73.91674469833801, 40.939954131051685)",1.005045563
10028,-73.94835833,40.82562333,2021-07-24 15:33:00,"(-73.98000602550681, 40.71089500130908, -73.91664969824444, 40.939911804139875)",1.005045563
10029,-73.94828167,40.82558,2021-07-24 15:33:00,"(-73.97992936588767, 40.710852205654646, -73.91657303816895, 40.93986794405236)",1.007209277
10030,-73.94812833,40.82551,2021-07-24 15:33:00,"(-73.9797760266495, 40.71078327446961, -73.91641969801792, 40.939796883754404)",1.013700422
10031,-73.948045,40.825465,2021-07-24 15:33:00,"(-73.9796926970635, 40.710738855290124, -73.91633636793583, 40.93975130756222)",1.013700422
10032,-73.94801833,40.82544333,2021-07-24 15:33:00,"(-73.979666027196, 40.71071737118206, -73.91630969790957, 40.93972945315157)",1.011536707
10033,-73.94798667,40.82542167,2021-07-24 15:33:00,"(-73.9796343673533, 40.71069593185386, -73.9162780378784, 40.939707574238206)",1.011536707
10034,-73.94791,40.82537833,2021-07-24 15:33:00,"(-73.97955769773421, 40.710653126243976, -73.91620136780287, 40.93966370410638)",1.009372992
10035,-73.94786333,40.82535667,2021-07-24 15:33:00,"(-73.97951102796608, 40.71063179153147, -73.9161546977569, 40.93964172141094)",1.013700422
10036,-73.947815,40.82533333,2021-07-24 15:33:00,"(-73.97946269820619, 40.710608788387034, -73.91610636770929, 40.93961804723959)",1.013700422
10037,-73.94776667,40.82531333,2021-07-24 15:33:00,"(-73.9794143684463, 40.71058912524056, -73.91605803766168, 40.93959771307027)",1.013700422
10038,-73.94772167,40.8253,2021-07-24 15:33:00,"(-73.9793693686699, 40.71057610888258, -73.91601303761736, 40.93958407192748)",1.013700422
10039,-73.94768833,40.825285,2021-07-24 15:33:00,"(-73.97933602883552, 40.710561341255314, -73.9159796975845, 40.9395688414064)",1.013700422
10040,-73.94767167,40.825195,2021-07-24 15:34:00,"(-73.97931936891828, 40.71047145737162, -73.9159630375681, 40.93947872621535)",1.009372992
10041,-73.94768167,40.825165,2021-07-24 15:34:00,"(-73.9793293688686, 40.71044138767399, -73.91597303757794, 40.939448795357606)",1.009372992
10042,-73.947695,40.82513333,2021-07-24 15:34:00,"(-73.97934269880237, 40.71040962476691, -73.91598636759107, 40.939417217524365)",1.009372992
10043,-73.94771833,40.82510667,2021-07-24 15:34:00,"(-73.97936602868647, 40.71038280216171, -73.91600969761406, 40.93939071883385)",1.013700422
10044,-73.94775667,40.82507333,2021-07-24 15:34:00,"(-73.97940436849599, 40.71034919493895, -73.91604803765183, 40.93935764392728)",1.013700422
10045,-73.94780167,40.82499167,2021-07-24 15:34:00,"(-73.97944936827241, 40.710267221295545, -73.91609303769616, 40.939276295071444)",1.009372992
10046,-73.94783667,40.82493333,2021-07-24 15:34:00,"(-73.97948436809853, 40.71020863734943, -73.91612803773063, 40.939218197073686)",1.007209277
10047,-73.94788833,40.82486667,2021-07-24 15:34:00,"(-73.97953602784187, 40.71014161728299, -73.91617969778153, 40.93915189427092)",1.007209277
10048,-73.94793833,40.82479333,2021-07-24 15:34:00,"(-73.97958602759346, 40.710067928784405, -73.91622969783077, 40.93907889999251)",1.007209277
10049,-73.94798333,40.82471833,2021-07-24 15:34:00,"(-73.97963102736989, 40.709992615133785, -73.9162746978751, 40.939004211143796)",1.007209277
10050,-73.94803667,40.82464667,2021-07-24 15:34:00,"(-73.97968436710488, 40.70992058335092, -73.91632803792763, 40.93893291996407)",1.011536707
10051,-73.94808833,40.82457667,2021-07-24 15:34:00,"(-73.97973602684823, 40.709850223275375, -73.91637969797853, 40.93886327717034)",1.011536707
10052,-73.94812,40.82452167,2021-07-24 15:34:00,"(-73.97976769669089, 40.70979500253103, -73.91641136800972, 40.93880849615565)",1.013700422
10053,-73.948155,40.82446167,2021-07-24 15:34:00,"(-73.979802696517, 40.70973475857508, -73.91644636804419, 40.9387487381676)",1.013700422
10054,-73.94820667,40.824395,2021-07-24 15:34:00,"(-73.97985436626028, 40.70966772842444, -73.91649803809509, 40.93868242544835)",1.009372992
10055,-73.94825833,40.82432833,2021-07-24 15:34:00,"(-73.97990602600362, 40.70960069834114, -73.91654969814596, 40.93861611266225)",1.009372992
10056,-73.94831667,40.82426,2021-07-24 15:34:00,"(-73.97996436571377, 40.70953196169372, -73.9166080382034, 40.93854818606924)",1.013700422
10057,-73.948375,40.82419333,2021-07-24 15:34:00,"(-73.98002269542398, 40.70946488511299, -73.91666636826086, 40.938481919410044)",1.013700422
10058,-73.94842833,40.82412333,2021-07-24 15:34:00,"(-73.98007602515902, 40.7093945133814, -73.91671969831339, 40.93841228817939)",1.013700422
10059,-73.94848167,40.82405167,2021-07-24 15:34:00,"(-73.98012936489403, 40.70932248157761, -73.91677303836592, 40.938340997020376)",1.013700422
10060,-73.94853333,40.82397833,2021-07-24 15:34:00,"(-73.98018102463736, 40.70924878148177, -73.91682469841679, 40.938268014246695)",1.007209277
10061,-73.948585,40.823905,2021-07-24 15:34:00,"(-73.98023269438063, 40.70917509131386, -73.91687636846765, 40.93819504154447)",1.007209277
10062,-73.94863333,40.82383,2021-07-24 15:34:00,"(-73.98028102414054, 40.709099754425445, -73.91692469851526, 40.938120375748284)",1.005045563
